transaction_amount,income,device_fraud_count,account_age_days,transaction_hour,is_foreign_ip,month,fraud_bool
600.22,41770.16058187162,0,1936,8,0,12,0
142.78,84054.95353146126,1,504,10,0,5,0
393.76,46148.201271586804,0,1333,21,0,1,0
126.04,45494.223846930225,0,2738,13,0,8,0
54.14,64434.11101156934,0,1129,19,0,3,0
200.04,93689.06190516066,0,2933,10,0,2,0
644.42,88692.13404373414,0,716,22,0,5,0
273.75,83028.0402905244,0,648,19,0,11,0
119.81,37884.698591334105,0,3504,18,0,2,0
289.55,87375.24285015606,0,1003,16,0,3,0
194.7,83495.31262484194,1,3260,7,0,3,0
60.8,64640.12843747671,2,1562,17,0,1,0
113.55,89509.34086258955,1,1205,13,0,11,0
84.85,106032.13500763255,0,1221,9,0,5,0
148.98,77899.74022409419,0,1002,22,0,4,0
656.24,60649.760859305825,0,2788,6,0,4,0
755.11,86008.62395063366,1,914,9,0,9,0
40.17,29529.2082908245,2,2024,19,0,9,0
28.01,69165.0791070523,1,2686,10,0,1,0
268.22,66867.95632248593,1,1421,14,0,11,0
30.93,74188.30950239649,0,2286,17,0,2,0
137.92,121433.41466047654,0,878,17,0,9,0
422.26,30572.12617765848,1,238,22,0,10,0
250.46,64288.267677798234,1,392,11,0,11,0
237.39,80934.28919189585,0,2746,14,0,7,0
269.74,54224.25088234723,1,3334,18,0,12,0
158.61,111138.48615638059,0,512,11,0,6,0
118.98,77636.54099047469,1,2382,6,0,12,0
1191.26,101534.13920901576,0,440,14,0,7,0
311.47,76756.86696182768,0,271,7,0,12,0
349.91,85168.90564972149,0,1722,8,0,11,0
199.46,118101.27228772586,1,352,14,0,12,0
21.74,40773.31988643031,1,1556,19,0,4,0
117.22,83456.90098956661,0,2504,16,0,9,0
142.61,69855.32196956729,1,2213,11,0,11,0
207.54,86624.38963575075,2,1019,18,0,3,1
129.89,71710.88068016991,0,2249,9,0,12,0
302.41,74354.09966161264,1,1902,16,0,9,0
2061.84,91170.8750426714,3,2315,12,0,9,1
135.84,64751.54235527233,1,609,18,0,9,0
12590.91,32610.76153575641,4,21,0,0,7,1
120.78,59674.87420858184,0,1985,18,0,4,0
26.51,70179.2283797161,0,899,15,0,11,0
133.61,56985.60018127529,1,3435,13,0,4,0
402.88,97753.9838599799,1,1363,22,0,8,0
118.48,73932.29994007398,0,333,22,0,8,0
23.23,70905.17295217319,0,177,6,0,2,0
243.64,46190.98783561348,0,94,6,0,7,0
37.91,93500.0456471615,1,1208,15,0,11,0
830.02,90358.62782303047,1,681,16,0,3,0
98.45,100996.52725066581,0,2743,7,0,3,0
53.82,115141.34887699722,0,2212,15,0,3,0
80.39,60673.700497999096,1,1958,13,0,5,0
131.38,81358.9388850414,0,984,17,0,4,0
1133.23,66602.3068548113,0,1146,14,0,11,0
334.77,90231.54104466233,1,658,19,1,8,1
515.62,90124.53423551787,0,1548,12,0,11,0
116.85,47020.56988484459,3,685,16,0,3,1
122.52,65830.40426881964,1,2357,14,0,10,0
292.2,71808.17579505217,0,860,10,0,3,0
159.76,86359.41708639172,1,2917,17,0,11,0
363.19,63749.39390055976,0,236,11,0,6,0
477.76,47721.888892756855,0,2409,13,0,10,0
328.17,90890.02123400818,0,3079,9,0,8,0
166.76,109632.1918490763,0,2623,19,0,10,0
53.04,54422.24989114399,0,2092,17,0,2,0
148.79,116199.3260871299,0,860,16,0,5,0
1056.76,86576.12213983414,2,3209,17,0,1,1
92.21,66569.89533132242,0,2119,17,0,6,0
1153.71,114725.89163007359,0,2961,13,0,12,0
617.57,77893.85769703577,0,2571,18,0,7,0
23.24,35933.575821836894,1,3453,14,0,10,0
96.84,34113.111594304,1,2226,22,0,4,0
171.71,65943.4793509812,3,364,6,0,11,1
197.85,104042.83359777671,0,901,13,0,5,0
51.82,73505.36220193875,0,1353,14,0,1,0
31.5,77736.23947721561,0,1789,19,0,6,0
28.51,61241.2657665626,0,3535,12,0,9,0
486.69,74506.41203302868,0,1732,7,0,10,0
317.83,42567.1424324315,0,3103,6,0,8,0
151.59,27476.692403576337,0,648,16,0,2,0
570.79,70696.5765745124,0,811,12,0,10,0
65.0,79778.00974459991,2,2292,13,0,1,0
45.28,83273.48667727821,1,3207,18,0,8,0
104.69,70356.57623167062,0,3501,17,0,5,0
1718.97,49928.71029596361,1,1862,9,0,7,0
283.86,103272.61992311371,1,2303,15,0,3,0
94.91,36912.85360473823,1,1516,8,0,4,0
167.33,60253.95031173648,0,2644,9,0,12,0
352.45,85113.70396368354,2,1909,6,0,6,1
337.82,65856.22525203458,1,2332,6,0,2,0
190.46,17415.750965957326,1,1121,19,0,7,0
332.64,54136.234374248714,1,836,13,0,12,0
701.09,69736.64133643056,0,2553,15,0,9,0
2978.53,74139.28409402464,0,2285,10,0,9,0
113.65,16924.389765106876,1,794,13,0,10,0
422.0,71292.80216824243,1,299,20,0,1,0
42.02,109993.6396066773,0,2922,13,0,7,0
165.45,71538.85042207474,1,1769,18,0,10,0
80.12,128350.91902029476,1,961,18,0,2,0
527.83,10000.0,0,417,13,0,5,0
190.72,48048.75234694859,1,2094,9,0,5,0
288.4,76887.5897773582,1,3187,20,0,3,0
231.54,70192.57435839446,2,1279,10,0,2,1
145.9,63963.73431867791,0,1643,9,0,12,0
2245.88,68533.3437633424,7,16,4,0,7,1
68.74,83083.5384139345,0,3548,10,1,11,0
428.02,62071.9578175715,1,1610,7,0,11,0
161.08,98176.66588542797,1,2936,16,0,7,0
298.47,57198.78867898031,0,3403,18,0,4,0
131.23,28436.91907908616,1,1745,13,0,8,0
110.87,90842.20730123765,1,587,17,0,5,0
57.28,39516.83395855823,1,2748,9,0,9,0
201.02,47605.78636532572,1,2599,19,0,10,0
48.74,126513.67825061135,1,2791,9,0,5,0
260.64,84031.84167461356,1,2343,22,0,10,0
123.73,57413.784558588726,4,1098,18,0,8,1
440.1,49419.65856924285,0,1159,16,0,7,0
86.05,82331.09733789372,1,1019,6,0,2,0
198.52,69687.91764539896,0,1029,17,0,1,0
59.39,86279.41371714408,0,2210,20,0,3,0
106.61,41899.729860547566,0,2393,19,0,6,0
159.66,122254.50577595207,1,596,19,0,11,0
1670.11,10000.0,4,44,4,1,4,1
286.07,63843.02642484039,0,3239,17,0,2,0
1967.38,56891.91796316089,0,2413,6,0,3,0
266.29,89010.40589678186,1,3306,19,0,5,0
235.12,90263.14996726366,0,1973,8,0,5,0
266.21,86835.53689201202,0,529,16,0,4,0
1494.07,90724.72402094753,0,3275,10,0,12,1
19.79,35889.439631965644,1,3104,7,0,10,0
388.06,82857.5323130929,1,2765,18,0,7,0
40.21,52891.21182003955,0,666,20,0,8,0
169.42,98656.80438710788,0,454,11,0,11,0
76.97,62495.74973328979,0,2592,6,0,5,0
284.93,70534.53811655135,0,1386,18,0,12,0
125.08,35952.52072959001,0,2369,21,0,1,0
415.11,40092.300954079925,1,223,21,0,10,0
51.15,52125.91506910106,0,2568,16,0,11,0
763.28,37399.30488797043,0,3314,22,0,8,0
1346.97,109565.99531036745,0,231,16,0,8,0
149.48,51895.45850286488,1,136,21,0,9,0
747.92,43158.16577442147,0,725,11,0,6,0
105.12,70722.98844305343,0,1879,13,0,1,0
140.29,23601.59592433943,0,2924,17,1,8,0
104.73,78517.5094157293,1,2776,7,0,9,0
1390.87,10000.0,1,1384,8,0,6,0
1188.61,56801.28947943797,1,45,23,1,6,1
338.48,106834.22518079511,0,1155,17,0,12,0
723.56,107081.64289547503,0,1274,11,0,11,0
53.46,69492.64072763942,1,3166,19,0,1,0
142.43,41317.9680627426,0,2587,7,0,7,0
167.11,19660.338235945732,0,1459,7,0,1,0
308.1,74669.70505541924,0,1765,16,0,3,0
514.62,89367.7041127313,0,3374,22,0,10,0
269.48,77620.14099371342,0,2023,20,0,3,0
161.03,75198.4224031562,0,1940,6,0,7,0
43.48,33316.809604835966,0,777,21,0,7,0
139.78,78873.01694121303,0,1924,14,0,9,0
212.51,31988.761026619657,1,2534,6,0,1,0
1321.81,65081.59184962067,0,1041,15,0,11,0
31.17,49453.87599314214,2,3082,15,0,3,0
24.54,157291.6746389767,0,1759,8,0,3,0
44.23,88706.39457321765,1,2271,16,0,10,0
1111.31,87186.13040330267,2,3605,21,0,3,1
254.75,78718.77404992933,0,689,20,0,10,0
50.82,74648.86095756014,2,379,13,0,7,0
984.25,88691.26556492643,0,1251,17,0,3,0
86.51,119570.74826369039,0,1891,6,0,11,0
263.31,101310.786387462,0,2542,11,0,3,0
88.72,77814.70435145557,3,2815,19,0,1,1
40.26,82484.94445846789,0,1387,18,0,6,0
423.74,40265.04278659698,1,1222,18,0,9,0
295.09,122667.77063748235,1,473,7,0,7,0
471.75,68640.86675033599,1,143,18,0,1,0
222.68,78578.13666744018,1,93,19,0,4,0
3674.74,87477.23995821552,2,22,5,0,7,1
2329.19,45278.19290712416,6,51,1,1,5,1
160.86,98245.39631561583,0,1024,17,0,10,0
293.15,110523.82008210977,0,891,21,0,10,0
461.22,67387.41176124848,0,1896,11,0,5,0
70.77,38087.9992931888,0,3461,9,0,2,0
186.64,50868.39401225984,0,109,18,0,4,0
915.05,64156.16729067144,0,2055,10,0,5,0
160.71,57027.61908556964,1,1869,22,0,8,0
912.66,41776.19274617832,1,856,17,0,6,0
2297.14,115771.59068101627,0,1821,12,0,9,0
126.35,59810.54954176003,2,3076,14,0,5,1
232.83,71689.63026993792,1,2414,18,0,1,0
139.28,80790.6099531203,0,190,12,0,2,0
30.75,66380.82441960757,0,286,22,0,12,0
76.28,57834.49267098276,0,2725,22,1,5,0
437.89,102228.40617728196,0,1108,22,0,1,0
473.5,89069.75537823408,0,1131,6,0,8,0
302.99,59252.51893381344,2,3304,9,0,4,1
161.72,86767.56761298266,1,2667,15,0,2,0
1200.18,55461.23842166804,0,2114,12,0,6,0
104.72,48358.57534879014,0,2573,21,0,7,0
69.87,46124.53911235518,0,1320,17,0,8,0
147.63,14574.632759436296,1,3441,6,0,8,0
101.87,38774.19304615115,2,3217,8,0,2,1
103.11,47977.65300840522,1,972,16,0,4,0
78.66,75618.2299635734,1,185,11,0,9,0
99.49,29591.55406687296,2,664,14,0,11,1
685.17,27681.36366219954,0,2923,10,0,11,0
583.42,70289.079878416,1,2372,10,0,6,0
173.24,34242.625920340266,0,1006,14,0,7,0
131.64,61135.12711027689,1,2794,12,0,4,0
185.41,116512.53468932005,1,3176,8,0,9,0
161.2,68297.79232746766,0,1243,19,0,6,0
236.27,80178.42188023092,0,720,7,0,3,0
686.25,62306.14105415518,0,3336,10,0,4,0
742.42,104784.08769784827,2,3246,18,0,8,1
312.16,63626.33586152157,0,2321,8,0,1,0
167.03,60767.85558704155,1,3595,10,0,8,0
334.02,76865.7470913466,0,3630,7,0,9,0
275.7,56596.90376265164,0,3107,20,0,12,0
117.24,73323.99406367353,1,1796,13,0,5,0
111.15,120256.24442050038,0,3162,6,0,4,0
102.9,36052.15255847703,0,1894,13,0,3,0
4872.32,36800.01529131588,0,2255,17,0,11,0
39.85,56226.10576223854,0,1373,11,0,5,0
76.3,62656.591210741404,0,1073,13,0,10,0
741.26,68948.52781863838,0,616,9,0,11,0
205.3,24712.714103947663,0,3544,13,0,12,0
768.58,73005.21795978473,0,538,17,0,9,0
345.24,70806.08771747355,0,1095,11,0,6,0
21.77,96900.29859593448,0,1400,22,0,5,0
99.26,87415.48591508037,0,1888,11,0,6,0
516.78,72213.05947608368,0,1356,14,0,10,0
136.5,77832.10220249197,0,3073,15,0,1,0
91.05,90447.26045073183,1,3148,11,0,9,0
917.29,56212.22475677051,0,2398,9,0,10,0
139.1,78996.3174111527,0,2500,19,0,5,0
125.35,112158.51188233032,2,943,14,0,6,0
701.52,105810.31651091264,0,2899,13,0,5,0
104.83,84548.956575452,1,1140,15,0,5,0
445.4,80782.53989916385,0,696,19,0,10,0
601.07,71170.8397512399,0,2259,6,0,12,0
75.23,38189.60337140827,0,685,17,0,10,0
402.12,110169.93659393699,0,1378,17,0,3,0
44.72,67353.85680712965,0,1227,21,0,10,0
163.14,85969.97698509479,0,123,6,0,6,0
645.77,52652.34247403385,0,1699,8,0,7,0
223.36,48964.9620183667,0,2464,22,0,12,0
113.86,38737.551005159024,0,2125,20,0,4,0
814.69,65726.44766467709,0,1934,18,0,1,0
203.66,83011.24169684037,0,2985,21,0,8,0
140.69,110816.76769893942,1,629,15,0,11,0
42.08,77323.14025230563,0,898,21,0,5,0
189.46,52144.55177635957,1,3169,10,0,9,0
78.25,36795.97008631421,1,98,12,0,10,0
294.06,44121.94541721386,1,2820,15,0,4,0
185.04,89550.20575127765,0,1021,20,0,2,0
104.55,44280.26024390226,0,3220,14,0,8,0
77.37,84524.15502155616,1,780,21,0,4,0
2330.34,52092.94083456344,4,15,5,1,11,1
1825.41,78907.39951410657,1,2083,18,0,12,1
1062.04,65239.03740859202,2,22,5,1,7,1
18.49,75455.05482494456,0,2867,20,0,9,0
296.87,89227.4744516989,0,1235,16,0,8,0
61.45,66004.41220178874,0,3433,19,0,4,0
126.73,52692.1582339802,0,1250,18,0,12,0
186.63,96768.54265150614,2,3636,15,0,1,1
921.72,86045.02948162497,0,2320,12,0,4,0
690.25,69759.88985629198,0,3113,8,0,11,0
380.71,77004.85857484012,1,3125,13,0,10,0
192.32,93026.8222456582,1,245,6,0,8,0
99.03,67420.24032795255,1,1042,11,0,4,0
768.57,83080.0527056049,0,3159,9,0,1,0
104.64,78628.35076025216,1,115,17,0,11,0
18.51,81312.09430672809,1,232,18,0,12,0
77.71,83154.78001905707,1,3510,22,0,10,0
137.73,61002.82922827978,0,1631,17,0,2,0
122.87,91208.00715799126,2,2406,10,0,5,0
535.2,24269.377815144915,0,3527,20,0,6,0
1037.74,38967.57012886318,0,2905,14,0,5,0
300.06,60552.81977579279,0,1080,15,0,11,0
319.4,17971.049964402733,2,6,5,0,9,1
372.11,64945.93087923026,1,2132,21,0,7,0
110.01,76774.9211969569,1,419,17,0,4,0
91.32,11465.09289742387,0,804,19,0,5,0
359.77,50823.66122745813,1,292,20,0,6,0
2203.26,94896.54408934723,1,2401,6,0,12,0
71.08,46026.295045470826,1,1560,17,0,6,0
4333.29,10000.0,3,12,0,1,9,1
63.47,70556.53606107291,1,507,18,0,8,0
908.94,112280.25215113419,1,328,10,0,6,0
182.01,112691.09089422626,1,1580,7,0,1,0
2266.17,39315.69624191438,5,35,2,1,1,1
229.36,26759.860082757805,0,2647,9,0,12,0
414.29,87350.14559268321,0,3455,17,0,2,0
69.81,90361.52237956613,0,3567,6,1,4,0
159.65,50589.857612178486,1,444,18,0,12,0
287.42,127557.56434443337,0,749,17,1,3,0
230.76,90142.60445784326,5,54,3,1,6,1
288.29,107972.37830549135,1,2087,7,0,2,0
375.12,92716.93501742001,1,332,22,0,4,0
81.81,108825.44505491466,2,2476,10,0,1,0
292.5,42416.5114811197,2,2124,12,0,7,1
132.56,68393.11741015535,0,2688,17,0,10,0
198.45,69934.04872342873,1,3128,6,0,8,0
68.31,104893.18155057429,0,2647,14,0,1,0
325.68,102835.64781337699,0,583,20,0,9,0
451.02,65505.54484721968,0,2918,14,0,3,0
231.31,64344.64943989712,1,2721,20,0,8,0
107.02,93420.34890607008,0,1048,6,0,1,0
258.02,12773.900575357315,0,1374,14,0,10,0
36.07,86758.40320055079,2,946,17,0,12,0
33.18,27819.628388400248,0,2282,20,0,2,0
1293.87,31891.380676520967,0,1247,9,0,2,0
73.49,78654.86916129927,1,1612,9,0,1,0
144.98,63731.51505755069,0,717,9,0,10,0
378.9,70464.62365061202,0,1571,11,0,5,0
490.0,83300.74295694153,1,1248,11,0,4,0
108.58,68368.53333525026,1,1392,14,0,4,0
159.68,68591.86936297803,0,1994,19,0,12,0
24.99,109098.38671546642,1,2628,6,0,4,0
94.49,56682.13930444018,0,213,19,0,8,0
27.2,55731.059688654976,0,2452,11,0,12,0
326.68,40825.25476004297,1,702,21,0,4,0
58.21,77767.96797163466,1,113,21,0,8,0
805.49,34635.554996764964,0,3460,13,0,7,0
242.33,108088.61883374954,3,2581,15,1,9,1
53.51,53432.68946683215,0,1583,15,0,1,0
272.61,63110.85177602733,1,2923,15,0,6,0
92.0,25990.90831809224,0,129,15,0,2,0
32.04,61963.812641409495,1,3012,10,0,10,0
64.34,10000.0,0,2923,11,0,12,0
175.82,64828.51650818429,1,2917,7,1,4,1
867.57,84611.70078450316,1,3271,7,0,6,0
560.3,51278.0466127036,2,857,21,0,5,1
576.37,63381.5159356803,0,2579,21,0,7,0
1226.36,66028.03184905283,0,1010,10,0,10,0
137.33,101179.4933179353,3,1334,11,0,6,1
472.49,72045.94358491193,0,2473,17,0,8,0
483.93,125003.26764346444,2,1000,12,0,5,1
433.96,75834.06715432368,0,1187,17,0,4,0
95.18,85497.51043971855,0,872,7,0,6,0
434.16,89213.7771528906,0,1025,17,0,1,0
502.46,79010.13619468297,0,469,19,0,12,0
584.15,44664.000004566,0,2804,7,0,9,0
146.11,82424.44993448794,0,424,13,0,3,0
244.48,10000.0,3,58,23,1,9,1
77.41,56419.08803533624,1,2455,8,0,3,0
207.24,79289.43816221101,1,3438,20,0,1,0
388.06,58826.988052095236,1,330,10,0,11,0
491.97,55466.74826747309,1,193,9,0,4,0
443.12,77703.06765390815,0,681,21,0,10,0
548.83,111283.20506889178,1,324,11,0,6,0
52.43,42838.00443835249,1,183,9,0,12,0
161.28,33160.78901557496,0,2856,11,0,6,0
456.03,74977.967034681,1,2715,14,0,6,0
158.65,51052.765491711325,0,1396,14,0,9,0
52.77,78296.10878448983,0,506,8,0,8,0
226.45,44077.614118372716,0,296,8,0,11,0
61.4,104545.30052908292,0,148,22,0,2,0
209.89,69281.05335686586,1,1149,11,0,4,0
412.03,67032.07066522317,3,2421,17,0,6,1
323.51,41938.18404598252,1,2239,18,0,1,0
61.3,26645.231963455764,1,2603,16,0,4,0
106.43,62718.64280575735,0,245,18,0,7,0
1385.65,77158.4109854477,4,3,1,1,8,1
95.37,61459.027561393654,0,3550,22,0,4,0
415.41,78796.82178794063,1,451,7,0,4,0
452.21,70846.89570530588,0,1009,7,0,5,0
336.24,52561.69763639591,1,511,20,0,2,0
356.44,14483.38333009796,0,2219,11,0,3,0
98.03,69615.4450858625,0,361,9,0,12,0
944.44,44753.01082739578,1,3049,21,0,8,0
281.9,84368.12465584886,0,2545,22,0,7,0
364.54,49060.299060569865,1,3238,12,0,2,0
33.79,77899.01986077524,0,170,17,0,4,0
1379.98,63500.574654520846,0,1642,14,0,11,0
466.56,31806.555477430084,0,2399,8,0,9,0
311.43,92532.87212327046,1,1737,22,0,9,1
82.62,53788.19488888589,2,2427,6,0,2,0
207.43,101640.69703133703,0,170,6,0,11,0
147.68,80148.66169564902,2,861,16,0,3,1
2018.13,87893.19405246232,0,852,13,0,5,0
455.2,65265.65929954406,1,3425,8,0,2,0
190.34,92733.15692377872,0,1058,10,0,9,0
329.08,57399.157123435565,0,3192,11,0,1,0
3914.02,10000.0,4,54,5,1,9,1
92.37,51123.65992885234,0,1888,16,0,1,0
96.29,41052.18947426048,1,687,9,0,12,0
142.38,85469.94450655291,0,2040,19,0,2,0
531.27,96707.68887570621,0,2663,7,0,1,0
286.16,44828.34235662981,0,332,14,0,12,0
96.41,85035.87043794827,0,1723,15,0,10,0
47.66,87669.23311694423,0,2496,16,0,4,0
15.29,93655.40855642901,0,1077,18,0,7,0
284.51,77738.06796613763,0,1609,13,0,2,0
1730.8,56535.14348303484,0,1918,10,0,12,0
141.17,94368.01839507296,0,1154,16,0,3,0
485.61,85234.041845679,0,1155,10,0,2,0
863.12,142997.49506535422,0,662,9,0,3,0
300.61,65828.66605293192,0,1288,15,0,2,0
648.1,82958.37474472541,0,1327,10,0,8,0
331.81,46071.8096628523,1,1023,8,0,9,0
40.29,76529.39086167692,0,1029,19,0,8,0
164.69,44032.82455193808,1,1063,9,0,6,0
168.46,39644.623317078396,0,2849,14,0,11,0
106.02,45333.230392393976,0,2417,6,0,11,0
1393.77,62956.51917729622,3,1225,20,0,8,1
45.06,45923.90876455266,1,1323,10,0,5,0
1432.5,40187.117550725234,0,1770,21,0,12,0
265.06,41250.94474348733,0,1191,15,0,1,0
406.25,57530.69988067464,4,49,2,1,1,1
309.79,68221.52368913265,0,2307,12,0,10,0
137.28,113710.88744794554,1,2042,12,0,9,0
69.94,93566.92969547841,0,1199,11,0,5,0
229.66,48993.561094492645,2,1308,13,0,6,1
157.87,62840.77161667706,0,827,19,0,12,0
555.45,108892.44914586039,0,3627,15,0,11,0
136.54,58193.58280022259,0,2331,6,0,4,0
652.11,53936.10889582513,0,1479,8,0,10,0
371.31,57212.897516900586,0,1809,18,0,10,0
257.56,35360.798423548025,1,1056,17,0,8,0
158.19,58061.03664408338,0,2945,9,0,7,0
446.9,57583.877286732066,0,1845,11,0,8,0
721.07,42903.0201787136,0,3235,10,0,12,0
361.17,81511.9983310405,0,2890,17,1,2,0
278.01,89774.14828442044,0,2474,19,0,2,0
95.29,28907.90011777157,0,1571,21,0,11,0
1783.47,86826.89657717757,2,3291,12,0,3,1
81.61,47073.667294524756,2,818,8,0,3,0
427.53,94916.18683926601,1,2419,20,0,4,0
99.67,80432.23002895375,0,580,10,0,1,0
137.53,77038.62403561568,1,3291,9,0,7,0
109.79,77406.39900297546,0,2981,9,0,4,0
6646.73,63188.906190690584,4,38,5,0,8,1
107.15,90168.3493016962,0,1960,17,0,1,0
71.6,68197.5768468128,1,213,17,0,1,0
109.64,43404.72809716819,0,878,9,0,2,0
498.65,39116.984674622785,0,1755,8,0,1,0
344.19,27479.9327457111,0,149,9,0,3,0
2590.52,57259.364817515336,0,1606,7,0,12,0
259.95,88459.06280839586,0,1614,16,0,1,0
90.34,37037.97779002081,0,310,22,0,5,0
510.23,53309.191098884054,1,765,11,0,11,0
83.91,90558.43990973348,0,928,8,0,6,0
114.37,89481.39843380173,0,547,12,0,7,0
160.82,63992.23715047275,0,3271,12,0,9,0
210.0,22396.47746970634,1,2425,12,0,5,0
62.32,119324.52152144624,2,2263,14,0,1,0
109.51,59653.70937152627,0,755,18,0,11,0
96.68,97116.31041772023,1,2069,7,0,8,0
43.19,89357.72200593013,0,307,17,0,6,0
31.9,77771.06102041187,0,1593,15,0,4,0
652.29,78493.15870428439,2,2280,11,0,8,1
69.25,64840.62004285842,0,2878,20,0,9,0
65.45,11360.898461519777,3,2158,16,0,1,1
57.31,70462.03250249344,2,2205,17,0,2,0
81.86,62941.9634379692,0,3571,13,0,1,0
203.9,55114.85753934894,0,2731,17,0,3,0
516.93,73033.52246745689,2,1037,21,0,3,1
65.76,41175.746905689346,0,1389,6,0,3,0
247.9,76118.09939091622,1,286,13,0,11,0
90.18,23181.10000492481,1,1258,20,0,9,0
107.27,66595.09301885025,0,1418,15,0,2,0
6027.27,35741.14907430279,2,59,1,1,8,1
2019.01,51242.78933073764,0,3146,15,0,8,0
424.58,60543.801505862866,1,250,17,0,11,0
184.23,25082.28572678539,2,1824,9,0,4,1
133.31,81129.70760939312,1,3199,17,0,9,0
193.79,50078.51332993712,0,3249,8,0,3,0
540.95,50944.12899309643,0,1424,14,0,4,0
51.85,64927.81956688355,1,2940,14,0,12,0
241.48,63916.9868012744,1,3124,13,0,12,0
190.39,103337.54388299488,1,305,12,0,2,0
128.91,43356.400528421014,1,2620,19,0,3,0
11822.03,36513.83505050769,4,59,23,1,4,1
176.53,84109.71974641476,0,545,11,0,3,0
411.12,28246.228139163642,0,2465,8,0,9,0
19205.74,34101.27021314783,4,2,2,1,6,1
189.7,56048.7368129182,0,2790,18,0,11,0
266.52,55470.67170391152,1,3282,11,0,8,0
94.74,51375.51398890189,1,2851,12,0,2,0
355.94,56392.95003010977,0,811,16,0,11,0
260.05,67296.9503869021,0,2617,8,0,2,0
768.14,85129.83742223046,1,1860,19,0,9,0
11.59,123138.58756200012,0,1323,8,0,4,0
87.4,100470.05978815924,0,211,7,0,3,0
470.36,59553.00656367407,1,947,8,0,10,0
261.9,100542.98560790351,0,2381,9,0,4,0
97.94,58201.91295928866,1,1229,21,0,1,0
153.11,82763.60344149018,0,1217,7,0,9,0
355.37,75604.19922545367,1,3260,10,0,6,0
53.73,96887.68732457625,0,1649,16,0,7,0
106.77,65235.47195104693,0,1252,6,0,12,0
13.74,40049.25587921287,0,1612,20,0,6,0
242.93,64802.96550960465,0,3481,21,0,4,0
492.18,95301.6320738999,1,1595,6,0,10,0
210.02,117982.6130094243,0,1389,18,0,1,0
86.52,62713.495299405695,1,3469,7,0,3,0
69.95,78893.2634634967,0,426,13,0,1,0
165.98,67940.20096859286,0,3055,12,0,11,0
213.77,87246.59747663714,0,3115,19,0,7,0
84.51,27649.696219461497,1,139,11,0,11,0
721.34,89371.31942392892,0,601,16,0,11,0
3661.81,57384.15770214252,5,59,1,1,11,1
336.83,79075.00096019836,0,3371,6,0,2,0
3551.02,18974.10376293996,3,9,0,1,5,1
263.1,92818.4037786595,0,836,20,0,12,0
76.88,70418.98391739924,0,3088,20,0,3,0
469.06,33014.99650398808,0,1068,11,0,5,0
124.09,102461.8097792441,2,1611,6,0,10,0
427.83,100332.72402654878,0,3063,8,0,9,0
97.04,129696.93779576432,2,366,20,0,11,0
13.14,67099.82304538092,0,2120,17,0,7,0
635.97,41143.943492635895,0,391,16,0,1,0
415.08,58998.38577822776,0,620,11,0,11,0
160.46,96456.32310135744,0,2157,12,0,4,0
61.32,68761.77138270793,1,1472,19,0,10,0
110.71,73039.65847729803,0,1991,10,0,8,0
43.5,106641.69457520083,1,2259,6,0,3,0
215.47,66467.68859609956,1,255,13,0,9,0
595.05,50758.067289659186,1,2302,8,0,5,0
327.04,60379.22440118011,0,776,15,0,9,0
1365.88,98147.94180929467,0,2553,19,0,4,0
185.27,75827.29549595325,0,3420,10,0,1,0
634.8,57138.322484155746,0,566,7,0,7,0
214.83,89705.71242021181,2,747,13,0,10,1
